train0	七个 工作日 怎么 算 呀 在 学	0
train1	去 搞 工作日 怎么办 呀	0
train2	有偿 服务 是 什么 意思	0
train3	嗯 请问 关系 证明 是 什么 呀	0
train4	泉州 是 什么 意思 啊	0
train5	是 个 工作日 怎么 算 呀	0
train6	七十五 工作日 计算 的	0
train7	什么 时候 国家 备案 人员	0
train8	有偿 服务 的 意思 是 什么	0
train9	全部 关系 证明 是 什么	0
train10	什么 是 国家 备案 人员 啊	0
train11	是 国家 备案 证 呀	0
train12	什么 是 国家 备案 人员 呀	0
train13	嗯 七个 工作日 怎么	0
train14	肩负 关系 证明 是 什么 呀	0
train20	下 一个 工作 是 怎么 算 的 呀	0
train21	清楚 是 什么 意思 呀	0
train22	七个 工作日	0
train23	有偿 服务 是 啥意思	0
train24	全 就是 什么 意思	0
train25	你好 我 想 了解 一下 在 网上 签注 港澳 通行证 然后 说 我 证件 不 符合 网签 条件 是 什么 意思	0
train26	什么 是 国家 必然 人员 呀	0
train27	今天 哪里 可以 办理	1
train28	我 在 渝北区 在 哪里 办理 一笔 小新	1
train29	我 在 江北 街 在 哪里 办理 比较 近 啊	1
train30	学生 去 的 在 哪里 可以 办理	1
train31	请问 港澳 旅游 签注 续签 在 武侯区 办证 中心 可以 办理 么	1
train32	您好 请问 我 是 外地 户口 必须 要 到 市局 办证 厅 办理 吗	1
train33	我 在 渝中区 在 哪里 办理 比较 轻	1
train34	如果 可以 对 办理 地点 有无 限制	1
train35	请问 遂宁 办理 的 港澳 通行证 续签 在 成都 哪里 可以 续签 我 是 本子 的 通行证	1
train36	我 户口 在 山西 港澳 通行证 需要 续签 请问 在 成都 可以 办理 吗 需要 什么 材料 到 哪里 去 办理 谢谢	1
train37	我 在 渝北区 在 哪里 把 你 比较 新	1
train38	我 在 江北区 在 哪里 办理 比较	1
train39	可以 到 高新区 出入境 大厅 办理 吗	1
train40	你 水区 办理 地址 在 哪里	1
train41	重庆市 户口 办理 港澳 通行证 新鲜 可以 在 哪里 自助 办理	1
train47	一 北区 的 办理 地址 在 哪里	1
train48	我 在 哪里 办理 短信	1
train49	你好 请问 高新区 户口 的 港澳 通行证 办理 地点 是 在 哪里 户口 是 高新区 荣华 南路 的	1
train50	恩好 的 为 您 办理 地址 在 哪里 呢	1
train51	我 以前 是 雅安 户口 在 雅安 办理 了 港澳 通行证 现在 签注 已经 过期 了 户口 也 转到 了 成都 续签 该 在 哪里 办理 呢	1
train52	户口 是 高新区 集体户 办 港澳台 通行证 必须 去 高新区 的 出入境 大厅 办理 还是 在 成都市 内 任意 一区 就 可以 办理 呢	1
train53	办理 港澳 再次 签注 的 自助 网点 有 哪些	1
train54	办理 港澳 通行证 贵不贵	2
train55	办理 签证 要 多少 钱	2
train56	去 香港 耍 一次 要 好多钱	2
train57	一次 一年 有效 签注 的 费用	2
train58	哎 签证 需要 多少 钱	2
train59	去 澳门 耍 办理 费用 是否 要 很多 钱	2
train60	办 港澳 通行证 好多钱	2
train61	办 签证 需要 多少 钱 呀	2
train62	办 签证 需要 多少 钱 呀	2
train63	办 一个 签证 多少 钱	2
train64	去 澳门 耍 一次 要 好多钱	2
train65	多少 钱	2
train66	港澳 通行证 好多钱	2
train67	是否 很 贵	2
train68	成都 武侯区 户口 港澳 通行证 跟 换 多少 钱 几个 工作日 可以 取 希望 尽快 电话 回复 一声 谢谢 谢谢	2
train74	转 签证 需要 多少 钱 啊	2
train75	香港 玩 的话 办理 证件 费用 是 好多	2
train76	办证 多少 钱	2
train77	证件 办理 要 多少 钱	2
train78	二次 赴 港 办理 港澳 签证 需要 多少 天 工本费 是 多少 需要 带 哪些 资料 如果 在 四川 办理 的 港澳 通行证 在 广东 能 出境 吗	2
train79	办 签证 要 多少 钱 呀	2
train80	是不是 没有 年龄 限制	3
train81	我妈 可以 办理 不	3
train82	我 奶奶 可以 办理 不	3
train83	婴儿 可以 办理 么	3
train84	办理 年龄 有 什么 要求	3
train85	我 女儿 没有 上 小学 可以 办理 不	3
train86	读书 娃儿 可以 办 不	3
train87	我 爷爷 可以 办理 不	3
train88	有没有 办理 年龄 要求	3
train89	对 办理 的 年 利有何 要求	3
train90	我爸 可以 办理 么	3
train91	年龄 有 限制 没有	3
train92	小朋友 可以 办 不	3
train93	学生 可以 办理 吗	3
train94	没满 16 岁 能 办理 么	3
train100	有没有 年龄 要求	3
train101	没有 满 十六岁	3
train102	小朋友 是否 能 出行	3
