train0	七个工作日怎么算呀在学	0
train1	去搞工作日怎么办呀	0
train2	有偿服务是什么意思？	0
train3	嗯请问关系证明是什么呀	0
train4	泉州是什么意思啊	0
train10	什么是国家备案人员啊	0
train11	是国家备案证呀	0
train12	什么是国家备案人员呀？	0
train13	嗯七个工作日怎么	0
train14	肩负关系证明是什么呀	0
train15	国家队呀元是什么意思	0
train16	什么是国家这样人呀	0
train17	就逃服务啥意思	0
train18	是个工作日如何计算的	0
train19	什么是牵住呢	0
train20	下一个工作是怎么算的呀	0
train21	清楚是什么意思呀	0
train22	七个工作日	0
train23	有偿服务是啥意思	0
train24	全就是什么意思	0
train25	你好，我想了解一下在网上签注港澳通行证，然后说我证件不符合网签条件，是什么意思？	0
train26	什么是国家必然人员呀	0
train27	今天哪里可以办理	1
train28	我在渝北区在哪里办理一笔小新	1
train29	我在江北街在哪里办理比较近啊	1
train30	学生去的在哪里可以办理	1
train31	请问港澳旅游签注（续签）在武侯区办证中心可以办理么？	1
train37	我在渝北区在哪里把你比较新	1
train38	我在江北区在哪里办理比较	1
train39	可以到高新区出入境大厅办理吗？	1
train40	你水区办理地址在哪里	1
train41	重庆市户口办理港澳通行证新鲜可以在哪里自助办理	1
train42	请问双流户口必须去双流分局办理港澳通行证吗？可以去高新区或者天府新区办不	1
train43	重新户口办港澳通行证在哪里办	1
train44	在哪儿办？谢谢！	1
train45	我在渝北区在哪里办理的条件	1
train46	港澳通行证快到期了，在高新区办证中心、出入境接待大厅（天府一期那个）可否办理？	1
train47	一北区的办理地址在哪里	1
train48	我在哪里办理短信	1
train49	你好，请问高新区户口的港澳通行证办理地点是在哪里？户口是高新区荣华南路的。	1
train50	恩好的为您办理地址在哪里呢	1
train51	我以前是雅安户口，在雅安办理了港澳通行证，现在签注已经过期了，户口也转到了成都，续签该在哪里办理呢？	1
train52	户口是高新区集体户，办港澳台通行证必须去高新区的出入境大厅办理还是在成都市内任意一区就可以办理呢	1
train53	办理港澳再次签注的自助网点有哪些？	1
train54	办理港澳通行证贵不贵？	2
train55	办理签证要多少钱？	2
train56	去香港耍一次要好多钱？	2
train57	一次/一年有效签注的费用？	2
train58	哎签证需要多少钱	2
train64	去澳门耍一次要好多钱？	2
train65	多少钱	2
train66	港澳通行证好多钱？	2
train67	是否很贵？	2
train68	成都武侯区户口，港澳通行证跟换，多少钱，几个工作日可以取!希望尽快电话回复一声，谢谢谢谢	2
train69	办护照和港澳通行证，分别需要多少钱呢？	2
train70	香港旅游办理证件费用是好多？	2
train71	喂你好三签证需要多少钱	2
train72	他办理港澳通行证的费用是多少	2
train73	港澳通行证过期重新办理怎么样收费	2
train74	转签证需要多少钱啊	2
train75	香港玩的话，办理证件费用是好多？	2
train76	办证多少钱？	2
train77	证件办理要多少钱？	2
train78	二次赴港办理港澳签证需要多少天，工本费是多少，需要带哪些资料，如果在四川办理的港澳通行证在广东能出境吗	2
train79	办签证要多少钱呀	2
train80	是不是没有年龄限制？	3
train81	我妈可以办理不？	3
train82	我奶奶可以办理不？	3
train83	婴儿可以办理么？	3
train84	办理年龄有什么要求	3
train90	我爸可以办理么？	3
train91	年龄有限制没有？	3
train92	小朋友可以办不？	3
train93	学生可以办理吗	3
train94	没满16岁能办理么？	3
train95	读大学可以办理港澳通行证不？	3
train96	办理年龄要求的要求是什么	3
train97	读初中可以办理港澳通行证不？	3
train98	你买十六岁	3
train99	小孩可以办理么？	3
train100	有没有年龄要求？	3
train101	没有满十六岁	3
train102	小朋友是否能出行？	3
train103	年龄太大是不是没办法办理？	3
train104	办理年龄要求是多少岁？	3
train105	高中生可以办理吗	3
train106	请问港澳通行证第二次续签大概要几个工作日最快可以领到！	4
train107	你好，请问一下，不是重庆户口办签证的话需要多长时间？	4
train108	以前在湖北办理的港澳通行证并签注了一次，后户口转为成都户口，下个月想去港澳，请问本次在成都办理签注需要多长时间，谢谢。	4
train109	请问现在办理港澳通行证什么时候可以拿到？我是云南户口	4
train110	你好，请问今天中午送去自助签得港澳签注，6号中午可以取吗？?回执单上是说两个工作日可取。	4
train111	办理港澳通行证需要多久呢	4
train118	在成都上学，但是户口是省外的，急办港澳通行证，学校开了证明，现在预约了12.17的办理，请问可不可能在月底31号前拿到呢	4
train119	港澳通行证遗失怎么补办，需要多久	4
train120	我的港澳通行证到期了，户口是成都本地的，请问重新办理需要多长时间？	4
