t-0	七个工作日怎么算呀在学	0
t-1	去搞工作日怎么办呀	0
t-2	有偿服务是什么意思？	0
t-3	嗯请问关系证明是什么呀	0
t-4	泉州是什么意思啊	0
t-5	是个工作日怎么算呀	0
t-6	七十五工作日计算的	0
t-7	什么时候国家备案人员	0
t-8	有偿服务的意思是什么	0
t-9	全部关系证明是什么	0
t-10	什么是国家备案人员啊	0
t-11	是国家备案证呀	0
t-12	什么是国家备案人员呀？	0
t-13	嗯七个工作日怎么	0
t-14	肩负关系证明是什么呀	0
t-15	国家队呀元是什么意思	0
t-16	什么是国家这样人呀	0
t-17	就逃服务啥意思	0
t-18	是个工作日如何计算的	0
t-19	什么是牵住呢	0
t-20	下一个工作是怎么算的呀	0
t-21	清楚是什么意思呀	0
t-22	七个工作日	0
t-23	有偿服务是啥意思	0
t-24	全就是什么意思	0
t-25	你好，我想了解一下在网上签注港澳通行证，然后说我证件不符合网签条件，是什么意思？	0
t-26	什么是国家必然人员呀	0
t-27	今天哪里可以办理	1
t-28	我在渝北区在哪里办理一笔小新	1
t-29	我在江北街在哪里办理比较近啊	1
t-30	学生去的在哪里可以办理	1
t-31	请问港澳旅游签注（续签）在武侯区办证中心可以办理么？	1
t-32	您好，请问我是外地户口，必须要到市局办证厅办理吗？	1
t-33	办理港澳通行证贵不贵？	2
t-34	办理签证要多少钱？	2
t-35	去香港耍一次要好多钱？	2
t-36	一次/一年有效签注的费用？	2
t-37	哎签证需要多少钱	2
t-38	去澳门耍办理费用是否要很多钱？	2
t-39	办港澳通行证好多钱？	2
t-40	办签证需要多少钱呀	2
t-41	办签证需要多少钱呀？	2
t-42	办一个签证多少钱？	2
t-43	去澳门耍一次要好多钱？	2
t-44	多少钱	2
t-45	港澳通行证好多钱？	2
t-46	是否很贵？	2
t-47	成都武侯区户口，港澳通行证跟换，多少钱，几个工作日可以取!希望尽快电话回复一声，谢谢谢谢	2
t-48	办护照和港澳通行证，分别需要多少钱呢？	2
t-49	香港旅游办理证件费用是好多？	2
t-50	喂你好三签证需要多少钱	2
t-51	他办理港澳通行证的费用是多少	2
t-52	港澳通行证过期重新办理怎么样收费	2
t-53	转签证需要多少钱啊	2
t-54	香港玩的话，办理证件费用是好多？	2
t-55	办证多少钱？	2
t-56	证件办理要多少钱？	2
t-57	二次赴港办理港澳签证需要多少天，工本费是多少，需要带哪些资料，如果在四川办理的港澳通行证在广东能出境吗	2
t-58	办签证要多少钱呀	2
t-59	是不是没有年龄限制？	3
t-60	我妈可以办理不？	3
t-61	我奶奶可以办理不？	3
t-62	婴儿可以办理么？	3
t-63	办理年龄有什么要求	3
t-64	我女儿没有上小学，可以办理不？	3
t-65	读书娃儿可以办不？	3
t-66	我爷爷可以办理不？	3
t-67	有没有办理年龄要求？	3
t-68	对办理的年利有何要求	3
t-69	我爸可以办理么？	3
t-70	年龄有限制没有？	3
t-71	小朋友可以办不？	3
t-72	学生可以办理吗	3
t-73	没满16岁能办理么？	3
t-74	读大学可以办理港澳通行证不？	3
t-75	办理年龄要求的要求是什么	3
t-76	读初中可以办理港澳通行证不？	3
t-77	你买十六岁	3
t-78	小孩可以办理么？	3
t-79	有没有年龄要求？	3
t-80	没有满十六岁	3
t-81	小朋友是否能出行？	3
t-82	年龄太大是不是没办法办理？	3
t-83	办理年龄要求是多少岁？	3
t-84	高中生可以办理吗	3
t-85	请问港澳通行证第二次续签大概要几个工作日最快可以领到！	4
t-86	你好，请问一下，不是重庆户口办签证的话需要多长时间？	4
t-87	以前在湖北办理的港澳通行证并签注了一次，后户口转为成都户口，下个月想去港澳，请问本次在成都办理签注需要多长时间，谢谢。	4
t-88	请问现在办理港澳通行证什么时候可以拿到？我是云南户口	4
t-89	你好，请问今天中午送去自助签得港澳签注，6号中午可以取吗？?回执单上是说两个工作日可取。	4
t-90	办理港澳通行证需要多久呢	4
t-91	本人阿坝州人，满足在成都办理护照的条件，7月29日在出入境管理处办理的护照、港澳台通行证，最快多久能拿到证件？	4
t-92	港澳通行证已办理很久，一直没收到消息，也没拿到证件	4
t-93	办理时间长吗？	4
t-94	请问我已经拿到了港澳台通行证，但是还没有办理过签注，请问首次办理签注（一年两次）几天可以签下来，办理方式是什么呢？谢谢	4
t-95	办理需要多久	4
t-96	配偶和小孩均北京户口，已在北京办港澳通行证，但已过期需要续签，请问在成都办理最快多久能拿到。	4
t-97	在成都上学，但是户口是省外的，急办港澳通行证，学校开了证明，现在预约了12.17的办理，请问可不可能在月底31号前拿到呢	4
t-98	港澳通行证遗失怎么补办，需要多久	4
t-99	我的港澳通行证到期了，户口是成都本地的，请问重新办理需要多长时间？	4
t-100	请问2015年9月27号申请的港澳在线二次签注什么时候可以领取？已经付款，但是没有收到相关短信，不知道是否在进行中	4
t-101	请问现在想办理港澳通行证，年前能拿到吗？	4
t-102	请问港澳签注续签需要多少工作日？	4
t-103	办理港澳通行证后什么时间能拿到呢？	4
t-104	你好！请问港澳签证最短时间何时能把证领到手。谢谢！	4
t-105	已经办理的时间多久	4
t-106	请问办理好港澳通行证签注需要多长时间	4
t-107	请问一下港澳通行证需要几天呢？	4
t-108	请问港澳通行证最快几天可以办好？	4
t-109	时间需要多久？谢谢	4
t-110	团体旅游港澳台通行证办理需要几天？	4
t-111	你好，我10.16号办的通行证。22号我查询，怎么还是在审核中呢！给我的回执单上面写的是25号之前就可以寄送我这！	4
t-112	你好?我是外地户口可以在成都办理港澳通行证吗？大概好久可以拿到	4
t-113	代领要哪些资料？	5
t-114	请问港澳通行证和台湾通行证能否代领？	5
t-115	代领有要求吗？	5
t-116	港澳通行证可以让让同学帮助代领吗？	5
t-117	证办好以后可以找代理不	5
t-118	帮别人领可以吗？	5
t-119	可以代为领取吗？	5
t-120	因本人在外地工作，可否委托他人代为领取护照，港澳通行证等。	5
t-121	港澳通行证他人帮忙领取的话，需要哪些证件呢。上班时间实在走不开，谢谢	5
t-122	浜镇的好友就可以找人带你不	5
t-123	代领手续怎么办理？	5
t-124	帮他人领取可以吗？	5
t-125	你好，我想请问可不可以非本人领取护照和港澳通行证？	5
t-126	办理的护照和港澳通行证，请家人代领需要带什么	5
t-127	请问护照，港澳通行证及往来台湾通行证由家人代领需要哪些材料？	5
t-128	我老婆在网上申请的港澳通行证二次签证，我能代替她去现场拿证吗，需要代什么证件？	5
t-129	港澳通行证可以代领吗？只有身份证照片和回执单照片	5
t-130	请问领护照和港澳通行证时，可否不用本人来领，代办人都需要什么证件	5
t-131	证办好以后可不可以找人代理啊	5
t-132	通过蓉城e申请的港澳通行证加注可以他人去蓉城e窗口代领取么？	5
t-133	港澳通行证已经办理完成，办理时选择自取，由于本人临时出差时间较长，但证件急用，可否由家人用户口本和回执代领？谢谢！	5
t-134	证办好以后可以找代理啵	5
t-135	可以他人代领吗？	5
t-136	您好，我已收到证件办理完成的信息（自取），请问别人可否持我的领取回执单代领（普通护照，港澳台通行证）？谢谢！	5
t-137	你好，我之前在天府广场出入境办证大厅办理了港澳通行证，现在提示可领取，但是人不在成都，请问是否可以让人代领，如果可以的话需要什么材料呢，谢谢。	5
t-138	代领的话，要哪些资料？	5
t-139	找妈妈代领？	5
t-140	港澳通行证能不能请人代领	5
t-141	港澳通行证办理再次签注后可不可以让其他人代拿	5
t-142	上个月在成都市出入境中心办理港澳通行证，现在让人带领，除了给他回执单，还需要其他证明吗？	5
t-143	是否可以让他人代领办好的护照和港澳通行证。或者代领要带什么手续？	5
t-144	证办好以后可以找人代领扣	5
t-145	可以去澳门几次？	6
t-146	可以耍多长?	6
t-147	可以去好多次？	6
t-148	然后重新证可以在香港呆多久	6
t-149	支付宝可以付款吗？	7
t-150	支持支付宝支付不？	7
t-151	支付宝可以支付吗？	7
t-152	可以支付宝支付吗？	7
t-153	资金支持微信支付宝宝	7
t-154	能微信/支付宝支付吗？	7
t-155	支付宝支付得行不？	7
t-156	可以支付宝支付吗	7
t-157	办港澳通行证费用可以现金支付或者微信支付吗？	7
t-158	支持微信支付吗？	7
t-159	可以微信支付吗？	7
t-160	你微信付款不	7
t-161	支持威信付款过	7
t-162	可以威信付款吗	7
t-163	支付威信付款啵	7
t-164	支持威信	7
t-165	现金支付得行吗？	7
t-166	就是不支持威信付款	7
t-167	支付	7
t-168	可以银行卡支付吗？	7
t-169	可以现金付费不？	7
t-170	银行卡可以付款不？	7
t-171	人在外地已经办过证了再签的话怎么付款呢	7
t-172	可以现金支付吗？	7
t-173	没有钱怎么办？	7
t-174	银行卡可以付款吗？	7
t-175	非用现金缴费不可么？	7
t-176	你们这可以威信付款吗	7
t-177	非得用现金支付啊？	7
t-178	现金支付应该也是可以的吧，毕竟拒收现金是违法的鸭&lt;ahref='/n/重庆公安出入境'&gt;@重庆公安出入境&lt;/a&gt;	7
t-179	谢谢	8
t-180	感谢	8
t-181	没了，谢谢	8
t-182	办理港澳通行证的回执单和发票遗失，如何去出入境处领取证卡，需要提供哪些手续。	9
t-183	嗯嗯嗯	10
t-184	已满了	10
t-185	就是关系证明	10
t-186	是搞工作日如何接转账	10
t-187	周末合计一下是没有三代嘞吧	10
t-188	市局那里停用了吗？	10
t-189	只需携带港澳通行证吗？	10
t-190	我去看看怎么办	10
t-191	我去看天怎么办	10
t-192	哎我去餐厅	10
t-193	你看你怎么办	10
t-194	喂只需要身份证或子	10
t-195	一满十六岁	10
t-196	非常坚固狗重新再	10
t-197	最重新户籍能否首次办理港澳通行证	11
t-198	非重新户口可以再重新办理港澳签注申请吗	11
t-199	周末为嘛不能办业务呢	12
t-200	营业时间？	12
t-201	请问今天还可以办港澳签注嘛？	12
t-202	你好。想咨询一下，国庆期间可以加港澳个人旅游签注吗？需要签注飞香港，谢谢	12
t-203	已持有成都的港澳通行证，办理首次签注可以周六吗？几点至几点，需携带除通行证之外的什么资料	12
t-204	我户口是四川遂宁的?请问网上不能预约周六办理港澳通行证??可以直接去排队办理吗？?我看网上有说你们周六会安排延时服务	12
t-205	4月25日上班吗？	12
t-206	啥时候可以办理手续？	12
t-207	请问这周六可以到市出入境大厅办理港澳通行证么？	12
t-208	成都出入境办证大厅周末工作时间是否可以办理港澳通行证签证呢	12
